href	outgoing_href
Pierre_Teilhard_de_Chardin	Julian_Huxley
Pierre_Teilhard_de_Chardin	Henri_de_Lubac
Pierre_Teilhard_de_Chardin	Frank_J._Tipler
Pierre_Teilhard_de_Chardin	Brian_Swimme
Pierre_Teilhard_de_Chardin	K._H._Ting
Plato	Neoplatonism_and_Christianity
Plato	Western_philosophy
Plato	Traditionalist_School
Plato	Theology
Plato	Platonism_in_the_Renaissance
Plato	Platonism_in_Islamic_Philosophy
Plato	Platonism
Plato	Platonic_Academy_(Florence)
Plato	Philosophy
Plato	Old_Academy
Plato	Neoplatonism
Plato	Chaldean_Oracles
Plato	Middle_Platonism
Plato	Middle_Eastern_philosophy
Plato	Hermeticism
Plato	Gnosticism
Plato	Church_Fathers
Plato	Modern_Platonism
Plato	Cambridge_Platonists
Plato	Byzantine_philosophy
Plato	Aristotelianism
Plato	Academic_skepticism
Plinio_Corrêa_de_Oliveira	Jaime_Guzmán
Plotinus	Traditionalist_School
Plotinus	Simplicius_of_Cilicia
Plotinus	Pseudo-Dionysius_the_Areopagite
Plotinus	Proclus
Plotinus	Porphyry_(philosopher)
Plotinus	Platonism_in_the_Renaissance
Plotinus	Origen
Plotinus	Neoplatonism_and_Gnosticism
Plotinus	John_Scotus_Eriugena
Plotinus	Iamblichus
Plotinus	Hypatia
Plotinus	Julian_(emperor)
Plotinus	Henri_Bergson
Plotinus	Hierocles_of_Alexandria
Plotinus	Arthur_Drews
Plotinus	Arthur_Schopenhauer
Plotinus	Augustine_of_Hippo
Plotinus	Avicenna
Plotinus	Al-Kindi
Plotinus	Bonaventure
Plotinus	Christianity_and_Neoplatonism
Plotinus	Damascius
Plotinus	Gemistos_Plethon
Plotinus	Boethius
Plutarch	William_Shakespeare
Plutarch	Johann_Wolfgang_von_Goethe
Plutarch	Ralph_Waldo_Emerson
Plutarch	Proclus
Plutarch	Porphyry_(philosopher)
Plutarch	Plotinus
Plutarch	Numenius_of_Apamea
Plutarch	Michel_de_Montaigne
Plutarch	Marcus_Aurelius
Plutarch	Ludwig_van_Beethoven
Plutarch	Jean_Paul
Plutarch	Sextus_of_Chaeronea
Plutarch	Friedrich_Nietzsche
Plutarch	Friedrich_Schiller
Plutarch	Alcinous_(philosopher)
Plutarch	Arrian
Plutarch	Atticus_(philosopher)
Plutarch	Aristides
Plutarch	Clement_of_Alexandria
Plutarch	Cyril_of_Alexandria
Plutarch	Eusebius
Plutarch	Favorinus
Plutarch	Basil_of_Caesarea
Polemon_(scholarch)	Arcesilaus
Polemon_(scholarch)	Crantor
Polemon_(scholarch)	Crates_of_Athens
Polemon_(scholarch)	Zeno_of_Citium
Polycarp	Irenaeus
Pope_John_Paul_II	Robert_Barron
Pope_John_Paul_II	Pope_Benedict_XVI
Pope_John_Paul_II	Solidarity_(Polish_trade_union)
Pope_John_Paul_II	Anna-Teresa_Tymieniecka
Pope_John_Paul_II	Alicja_Gescinska
Pope_John_Paul_II	Leszek_Kołakowski
Porphyry_(philosopher)	Sossianus_Hierocles
Porphyry_(philosopher)	Scholasticism
Porphyry_(philosopher)	Origen
Porphyry_(philosopher)	Julian_(emperor)
Porphyry_(philosopher)	Isagoge
Porphyry_(philosopher)	Neoplatonism
Porphyry_(philosopher)	Gaius_Marius_Victorinus
Porphyry_(philosopher)	Eusebius
Porphyry_(philosopher)	Boethius
Porphyry_(philosopher)	Augustine_of_Hippo
Porphyry_(philosopher)	Aristotelianism
Porphyry_(philosopher)	Iamblichus
Posidonius	Strabo
Posidonius	Cicero
Posidonius	Cleomedes
Posidonius	Diodorus_Siculus
Posidonius	Jason_of_Nysa
Posidonius	Livy
Posidonius	Plutarch
Posidonius	Seneca_the_Younger
Proclus	Nicholas_of_Cusa
Proclus	Pseudo-Dionysius_the_Areopagite
Proclus	Damascius
Proclus	Marsilio_Ficino
Protagoras	Plato
Protagoras	Joseph_Margolis
Protagoras	Friedrich_Nietzsche
Protagoras	Jeremy_Bentham
Protagoras	F._C._S._Schiller
Pseudo-Dionysius_the_Areopagite	Eastern_Christianity
Pseudo-Dionysius_the_Areopagite	Western_Christianity
Ptolemy	Abu_Ma'shar_al-Balkhi
Ptolemy	Nicolaus_Copernicus
Ptolemy	Theon_of_Alexandria
Pyrrho	Sextus_Empiricus
Pyrrho	Nausiphanes
Pyrrho	Nagarjuna
Pyrrho	Michel_de_Montaigne
Pyrrho	Timon_of_Phlius
Pyrrho	Epicurus
Pyrrho	Aenesidemus
Pyrrho	Galen
Pyrrho	Arcesilaus
Pythagoras	Pythagoreanism
Pythagoras	Xenophanes
Pythagoras	Plato
Pythagoras	Aristotle
Pythagoras	Empedocles
Pāṇini	Ferdinand_de_Saussure
Pāṇini	Franz_Bopp
Pāṇini	Frits_Staal
Pāṇini	Leonard_Bloomfield
Pāṇini	Noam_Chomsky
Pāṇini	Patanjali
Pāṇini	Roman_Jakobson
Qadir_Bux_Bedil	Muhammad_Mohsin_Bekas
Quentin_Meillassoux	Tristan_Garcia
Quentin_Meillassoux	Ray_Brassier
Quentin_Skinner	Peter_Laslett
Quentin_Skinner	J._G._A._Pocock
Quentin_Skinner	Raymond_Geuss
Quentin_Skinner	Mark_Goldie
Quentin_Skinner	Philip_Pettit
Quentin_Skinner	Karen_Ordahl_Kupperman
Quentin_Skinner	David_Armitage_(historian)
Quentin_Skinner	James_Tully_(philosopher)
Quentin_Skinner	Eric_Nelson_(historian)
Quentin_Skinner	David_Runciman
Quentin_Skinner	John_Dunn_(political_theorist)
Quintilian	Thomas_De_Quincey
Quintilian	Petrarch
Quintilian	Martin_Luther
Quintilian	Leonardo_Bruni
Quintilian	Juvenal
Quintilian	Michel_de_Montaigne
Quintilian	Jerome
Quintilian	Gotthold_Ephraim_Lessing
Quintilian	Erasmus
Quintilian	Augustine_of_Hippo
Quintilian	John_Stuart_Mill
Qutb_al-Din_al-Shirazi	Kamāl_al-Dīn_al-Fārisī
R._B._Braithwaite	Imre_Lakatos
R._B._Braithwaite	Stephen_Toulmin
R._D._Laing	David_Abram
R._D._Laing	Derrick_Jensen
R._D._Laing	Gilles_Deleuze_and_Félix_Guattari
R._D._Laing	Loren_Mosher
R._D._Laing	Vincenzo_Di_Nicola
R._G._Collingwood	Quentin_Skinner
R._G._Collingwood	Niall_Ferguson
R._G._Collingwood	Leo_Strauss
R._G._Collingwood	Alasdair_MacIntyre
R._M._Hare	Gary_Varner
R._M._Hare	John_E._Hare
R._M._Hare	Peter_Singer
R._M._Hare	Derek_Parfit
R._M._Hare	Aaron_Sloman
R._M._Hare	Bernard_Williams
R._M._Hare	Allan_Gibbard
R._M._Hare	Brian_McGuinness
Rae_Langton	Nancy_Bauer_(philosopher)
Ralph_Miliband	Bhaskar_Sunkara
Ralph_Miliband	David_Coates_(political_economist)
Ralph_Waldo_Emerson	William_James
Ralph_Waldo_Emerson	Walt_Whitman
Ralph_Waldo_Emerson	Wallace_Stevens
Ralph_Waldo_Emerson	Virginia_Woolf
Ralph_Waldo_Emerson	Oscar_Wilde
Ralph_Waldo_Emerson	Nathaniel_Hawthorne
Ralph_Waldo_Emerson	Matthew_Arnold
Ralph_Waldo_Emerson	Marcel_Proust
Ralph_Waldo_Emerson	John_Ruskin
Ralph_Waldo_Emerson	John_Muir
Ralph_Waldo_Emerson	Henry_David_Thoreau
Ralph_Waldo_Emerson	Herman_Melville
Ralph_Waldo_Emerson	Henri_Bergson
Ralph_Waldo_Emerson	Harold_Bloom
Ralph_Waldo_Emerson	George_Eliot
Ralph_Waldo_Emerson	Friedrich_Nietzsche
Ralph_Waldo_Emerson	Emily_Dickinson
Ralph_Waldo_Emerson	Charles_Sanders_Peirce
Ralph_Waldo_Emerson	Abraham_Lincoln
Ralph_Waldo_Emerson	John_Dewey
Rashid_Ahmad_Gangohi	Khalil_Ahmad_Saharanpuri
Rashid_Ahmad_Gangohi	Ilyas_Kandhlawi
Rashid_Ahmad_Gangohi	Majid_Ali_Jaunpuri
Rashid_Ahmad_Gangohi	Ashraf_Ali_Thanwi
Rashid_Ahmad_Gangohi	Hussain_Ahmed_Madani
Rashid_Rida	Vakkom_Moulavi
Rashid_Rida	Shakib_Arslan
Rashid_Rida	Sayyid_Qutb
Rashid_Rida	Muhibb-ud-Deen_Al-Khatib
Rashid_Rida	Muhammad_ibn_al-Uthaymeen
Rashid_Rida	Muhammad_Taqi-ud-Din_al-Hilali
Rashid_Rida	Yusuf_al-Qaradawi
Rashid_Rida	Muhammad_Asad
Rashid_Rida	Hassan_al-Banna
Rashid_Rida	Al-Albani
Rashid_Rida	Ahmad_Muhammad_Shakir
Rashid_Rida	Abul_Hasan_Ali_Hasani_Nadwi
Rashid_Rida	Abul_A'la_Maududi
Rashid_Rida	Muhammad_Hamid_al-Fiqqi
Ravi_Zacharias	Nabeel_Qureshi_(author)
Ravi_Zacharias	Lee_Strobel
Ravi_Zacharias	Tim_Tebow
Ravi_Zacharias	Alisa_Childers
Ravi_Zacharias	Frank_Turek
Ray_Brassier	Reza_Negarestani
Ray_Lankester	Edwin_Stephen_Goodrich
Ray_Lankester	Raphael_Weldon
Raya_Dunayevskaya	Andrew_Kliman
Raya_Dunayevskaya	Cyril_Smith_(Marxist)
Raya_Dunayevskaya	Erich_Fromm
Raya_Dunayevskaya	Kevin_B._Anderson
Raymond_Aron	Paul_Veyne
Raymond_Aron	Tony_Judt
Raymond_Aron	Pierre_Bourdieu
Raymond_Aron	Zbigniew_Brzezinski
Raymond_Aron	Marcel_Gauchet
Raymond_Aron	Henry_Kissinger
Raymond_Aron	Edward_Shils
Raymond_Aron	Bertrand_de_Jouvenel
Raymond_Aron	Allan_Bloom
Raymond_Aron	Jean-François_Revel
Raymond_Williams	Edward_Said
Raymond_Williams	Stuart_Hall_(cultural_theorist)
Raymond_Williams	Terry_Eagleton
Reinhart_Koselleck	Panagiotis_Kondylis
Reinhart_Koselleck	Hayden_White
Reinhart_Koselleck	Jürgen_Habermas
Reinhold_Niebuhr	Richard_Hofstadter
Reinhold_Niebuhr	Kenneth_Waltz
Reinhold_Niebuhr	Martin_Luther_King_Jr.
Reinhold_Niebuhr	Masao_Abe
Reinhold_Niebuhr	Myles_Horton
Reinhold_Niebuhr	Nelson_Cruikshank
Reinhold_Niebuhr	Robert_McAfee_Brown
Reinhold_Niebuhr	W._H._Auden
Reinhold_Niebuhr	Samuel_Ifor_Enoch
Reinhold_Niebuhr	Samuel_P._Huntington
Reinhold_Niebuhr	Seymour_Siegel
Reinhold_Niebuhr	Jimmy_Carter
Reinhold_Niebuhr	William_Lee_Miller
Reinhold_Niebuhr	William_Sloane_Coffin
Reinhold_Niebuhr	Samuel_DeWitt_Proctor
Reinhold_Niebuhr	Jean_Bethke_Elshtain
Reinhold_Niebuhr	Jacques_Ellul
Reinhold_Niebuhr	Arthur_M._Schlesinger_Jr.
Reinhold_Niebuhr	Alec_Vidler
Reinhold_Niebuhr	Alexander_Miller_(theologian)
Reinhold_Niebuhr	J._King_Gordon
Reinhold_Niebuhr	Barack_Obama
Reinhold_Niebuhr	Christopher_Lasch
Reinhold_Niebuhr	Dietrich_Bonhoeffer
Reinhold_Niebuhr	Douglas_John_Hall
Reinhold_Niebuhr	Cornel_West
Reinhold_Niebuhr	Frederick_Buechner
Reinhold_Niebuhr	Gabriel_Fackre
Reinhold_Niebuhr	Gary_Dorrien
Reinhold_Niebuhr	George_F._Kennan
Reinhold_Niebuhr	Hans_Morgenthau
Reinhold_Niebuhr	Hillary_Clinton
Reinhold_Niebuhr	Howard_Kester
Reinhold_Niebuhr	E._H._Carr
Renzo_Novatore	Antonio_Gramsci
Renzo_Novatore	Bruno_Filippi
Renzo_Novatore	Severino_Di_Giovanni
René_Descartes	John_Locke
René_Descartes	Jacques-Bénigne_Bossuet
René_Descartes	Jean-Jacques_Rousseau
René_Descartes	Karl_Marx
René_Descartes	Isaac_Newton
René_Descartes	Noam_Chomsky
René_Descartes	Sigmund_Freud
René_Descartes	Western_philosophy
René_Descartes	Nicolas_Malebranche
René_Descartes	Immanuel_Kant
René_Descartes	Voltaire
René_Descartes	Friedrich_Nietzsche
René_Descartes	Edward_Gibbon
René_Descartes	Edmund_Husserl
René_Descartes	David_Hume
René_Descartes	Christiaan_Huygens
René_Descartes	Charles_Darwin
René_Descartes	Blaise_Pascal
René_Descartes	Baruch_Spinoza
René_Descartes	Arthur_Schopenhauer
René_Descartes	Gottfried_Wilhelm_Leibniz
René_Descartes	Antoine_Arnauld
René_Girard	Timothy_D._Snyder
René_Girard	Robert_Barron
René_Girard	Raymund_Schwager
René_Girard	Jean-Michel_Oughourlian
René_Girard	James_Alison
René_Girard	Jacques_Ellul
René_Girard	Peter_Thiel
René_Guénon	James_Cutsinger
René_Guénon	Wendell_Berry
René_Guénon	Seyyed_Hossein_Nasr
René_Guénon	Richard_Smoley
René_Guénon	Michel_Valsan
René_Guénon	Julius_Evola
René_Guénon	Joseph_Epes_Brown
René_Guénon	Jean_Hani
René_Guénon	Jean_Borella
René_Guénon	Huston_Smith
René_Guénon	Simone_Weil
René_Guénon	Charles_III
René_Guénon	Alain_Daniélou
René_Guénon	Alain_de_Benoist
René_Guénon	Aleksandr_Dugin
René_Guénon	Algis_Uždavinys
René_Guénon	Harry_Oldmeadow
René_Guénon	Ananda_Coomaraswamy
René_Guénon	Arturo_Reghini
René_Guénon	Bernard_Philip_Kelly
René_Guénon	Boris_Mouravieff
René_Guénon	Ali_Lakhani
René_Thom	Vladimir_Arnold
Richard_Bentley	A._E._Housman
Richard_Bentley	Richard_Porson
Richard_Boyd	David_O._Brink
Richard_Boyd	Hilary_Putnam
Richard_Boyd	Jason_Josephson_Storm
Richard_Boyd	Stathis_Psillos
Richard_Brandt	Allan_Gibbard
Richard_Brandt	Peter_Railton
Richard_Cantillon	Jean-Baptiste_Say
Richard_Cantillon	François_Quesnay
Richard_Cantillon	Victor_de_Riqueti,_marquis_de_Mirabeau
Richard_Cantillon	Adam_Smith
Richard_Cantillon	Anne_Robert_Jacques_Turgot
Richard_Hofstadter	Robert_Dallek
Richard_Hofstadter	Mike_Wallace_(historian)
Richard_Hofstadter	Howard_Zinn
Richard_Hofstadter	Eric_Foner
Richard_Hofstadter	David_W._Noble
Richard_Hofstadter	Susan_Jacoby
Richard_Hofstadter	Christopher_Lasch
Richard_Hofstadter	Christopher_Hitchens
Richard_Hofstadter	C._Vann_Woodward
Richard_Hofstadter	Arthur_M._Schlesinger_Jr.
Richard_Hofstadter	David_M._Potter
Richard_J._Bernstein	Simon_Critchley
Richard_J._Bernstein	Seyla_Benhabib
Richard_J._Bernstein	Robert_B._Westbrook_(historian)
Richard_J._Bernstein	Rainer_Forst
Richard_J._Bernstein	Edward_S._Casey
Richard_J._Bernstein	Andrew_Arato
Richard_J._Bernstein	Nancy_Fraser
Richard_Kennington	Michael_Peter_Davis,
Richard_Kennington	Richard_Velkley
Richard_Kennington	Robert_Pippin,
Richard_McKeon	Robert_M._Pirsig
Richard_McKeon	Wayne_C._Booth
Richard_McKeon	Paul_Ricœur
Richard_McKeon	Bertrand_Russell
Richard_McKeon	Marshall_McLuhan
Richard_McKeon	Paul_Rabinow
Richard_McKeon	Eugene_Gendlin
Richard_R._Wright_Jr.	Celia_Parker_Wooley
Richard_R._Wright_Jr.	George_Edmund_Haynes
Richard_R._Wright_Jr.	Jane_Addams
Richard_R._Wright_Jr.	Mary_White_Ovington
Richard_Rorty	Michael_Williams_(philosopher)
Richard_Rorty	Robert_Brandom
Richard_Rorty	Richard_Posner
Richard_Rorty	Richard_J._Bernstein
Richard_Rorty	Raymond_Geuss
Richard_Rorty	Jürgen_Habermas
Richard_Rorty	Laurence_BonJour
Richard_Rorty	Jeffrey_Stout
Richard_Rorty	Gianni_Vattimo
Richard_Rorty	David_Macarthur
Richard_Rorty	Cornel_West
Richard_Rorty	Chantal_Mouffe
Richard_Rorty	John_McDowell
Richard_Swinburne	Antony_Flew
Richard_Swinburne	Brian_Davies_(philosopher)
Richard_Swinburne	Dean_Zimmerman_(philosopher)
Richard_Swinburne	Keith_Ward
Richard_Swinburne	William_Lane_Craig
Richard_Sylvan	Graham_Priest
Richard_Taylor_(philosopher)	David_Foster_Wallace
Richard_Thaler	George_Loewenstein
Richard_Thurnwald	Wilhelm_Mühlmann
Richard_Thurnwald	Wolfram_Eberhard
Richard_Thurnwald	Karl_Polanyi
Richard_Thurnwald	Herbert_Baldus
Richard_Thurnwald	Hilde_Thurnwald
Richard_Thurnwald	Gerdt_Kutscher
Richard_Whately	Charles_Sanders_Peirce
Robert_Anton_Wilson	Alan_Moore
Robert_Anton_Wilson	Peter_Lamborn_Wilson
Robert_B._Pippin	Allen_Speight
Robert_B._Pippin	Axel_Honneth
Robert_B._Pippin	John_McDowell
Robert_B._Pippin	Paul_Redding
Robert_B._Pippin	Robert_Brandom
Robert_B._Pippin	Simon_Lumsden
Robert_B._Pippin	Terry_Pinkard
Robert_B._Pippin	Diego_Bubbio
Robert_Boyle	Isaac_Newton
Robert_Brandom	Stanley_Hauerwas
Robert_Brandom	Reza_Negarestani
Robert_Brandom	Mark_Lance
Robert_Brandom	Jeffrey_Stout
Robert_Dahl	Charles_E._Lindblom
Robert_Filmer	Algernon_Sidney
Robert_Filmer	Curtis_Yarvin
Robert_Filmer	George_Fitzhugh
Robert_Filmer	James_Tyrrell_(writer)
Robert_Filmer	John_Locke
Robert_Gilpin	Stephen_D._Krasner
Robert_Grosseteste	Roger_Bacon
Robert_Grosseteste	Thomas_Bradwardine
Robert_Grosseteste	Thomas_Hobbes
Robert_Jenson	Roger_E._Olson
Robert_Michels	Sigmund_Neumann
Robert_Michels	Seymour_Martin_Lipset
Robert_Michels	Maurice_Duverger
Robert_Michels	Robert_McKenzie_(psephologist)
Robert_Michels	James_Bryce,_1st_Viscount_Bryce
Robert_Michels	Curtis_Yarvin
Robert_Michels	James_Burnham
Robert_N._Bellah	Marc_Andrus
Robert_N._Bellah	Robert_Wuthnow
Robert_Nozick	William_F._Buckley_Jr.
Robert_Nozick	Walter_Block
Robert_Nozick	Thomas_Sowell
Robert_Nozick	Tamar_Gendler
Robert_Nozick	Stefan_Molyneux
Robert_Nozick	Tom_Woods
Robert_Nozick	Rand_Paul
Robert_Nozick	Lew_Rockwell
Robert_Nozick	Jan_Narveson
Robert_Nozick	Hans-Hermann_Hoppe
Robert_Nozick	David_Schmidtz
Robert_Nozick	Ron_Paul
Robert_Trivers	Wikipedia:Citation_needed
Robert_Trivers	Steven_Pinker
Robert_Trivers	Richard_Dawkins
Robert_Trivers	Heather_Heying
Robert_Trivers	E._O._Wilson
Robert_Trivers	Bret_Weinstein
Robert_Trivers	Jon_Seger
Roberto_Mangabeira_Unger	Lee_Smolin
Roderick_Chisholm	Keith_Lehrer
Roderick_Chisholm	Selmer_Bringsjord
Roderick_Chisholm	Peter_D._Klein
Roderick_Chisholm	Jaegwon_Kim
Roderick_Chisholm	Richard_Taylor_(philosopher)
Roderick_Chisholm	Ernest_Sosa
Roderick_Chisholm	Dale_Jacquette
Roderick_Chisholm	Fred_Feldman_(philosopher)
Roderick_Chisholm	Edmund_Gettier
Roderick_Chisholm	Dean_Zimmerman_(philosopher)
Rodney_Brooks	Andy_Clark
Rodrigo_de_Arriaga	Francesco_Sforza_Pallavicino
Rodrigo_de_Arriaga	Gottfried_Wilhelm_Leibniz
Rodrigo_de_Arriaga	Jan_Marek_Marci
Rodrigo_de_Arriaga	Marin_Mersenne
Rodrigo_de_Arriaga	Pierre_Gassendi
Rodrigo_de_Arriaga	René_Descartes
Rodrigo_de_Arriaga	Valerianus_Magnus
Rodrigo_de_Arriaga	Juan_Caramuel_y_Lobkowitz
Roger_Bacon	Thomas_Hobbes
Roger_Bacon	Francis_Bacon
Roger_Bacon	Joseph_de_Maistre
Roger_Bacon	Juan_Bautista_Alberdi
Roger_Crisp	William_MacAskill
Roger_Crisp	Constantine_Sandis
Roger_Penrose	Michael_Atiyah
Roger_Penrose	Stuart_Hameroff
Roger_Scruton	Tim_Crane
Roger_Scruton	Raymond_Tallis
Roger_Scruton	Maurice_Glasman,_Baron_Glasman
Roger_Scruton	Marwa_Al-Sabouni
Roger_Scruton	Mark_Dooley
Roger_Scruton	Malcolm_Budd
Roger_Scruton	Giles_Fraser
Roger_Scruton	Ed_Husain
Roger_Scruton	Douglas_Murray_(author)
Roger_Scruton	Christina_Hoff_Sommers
Roger_Scruton	Anthony_O'Hear
Roger_Scruton	Alicja_Gescinska
Roger_Scruton	Alexander_Stoddart
Roland_Barthes	Philippe-Joseph_Salazar
Roland_Barthes	Srećko_Horvat
Roland_Barthes	Jean_Baudrillard
Roland_Barthes	Susan_Sontag
Roland_Barthes	Stuart_Hall_(cultural_theorist)
Roland_Barthes	Michel_Foucault
Roland_Barthes	Benoît_Peeters
Roland_Barthes	James_Wood_(critic)
Roland_Barthes	Eric_de_Kuyper
Roland_Barthes	Julia_Kristeva
Roland_Barthes	Gérard_Genette
Rom_Harré	Jonathan_Smith_(psychologist)
Rom_Harré	Luk_Van_Langenhove
Rom_Harré	Patrick_Baert
Rom_Harré	Roy_Bhaskar
Roman_Ingarden	Anna-Teresa_Tymieniecka
Roman_Ingarden	Edith_Stein
Roman_Ingarden	Pope_John_Paul_II
Roman_Ingarden	René_Wellek
Roman_Ingarden	Wolfgang_Iser
Roman_Jakobson	Roland_Barthes
Roman_Jakobson	Paul_Ricœur
Roman_Jakobson	Noam_Chomsky
Roman_Jakobson	Nicolas_Ruwet
Roman_Jakobson	Morris_Halle
Roman_Jakobson	Michel_Foucault
Roman_Jakobson	Michael_Silverstein
Roman_Jakobson	Joseph_Greenberg
Roman_Jakobson	Jacques_Lacan
Roman_Jakobson	Giorgio_Agamben
Roman_Jakobson	Friedemann_Schulz_von_Thun
Roman_Jakobson	Dell_Hymes
Roman_Jakobson	Claude_Lévi-Strauss
Ronald_Dworkin	Adrian_Vermeule
Ronald_Dworkin	Jeremy_Waldron
Ronald_Dworkin	Robert_Alexy
Rosemary_Radford_Ruether	Beverly_Wildung_Harrison
Rosemary_Radford_Ruether	Pauli_Murray
Roy_Bhaskar	Alister_McGrath
Roy_Bhaskar	Margaret_Archer
Rudolf_Bultmann	tps://de.wikipedia.org/wiki/Herbert%20Braun
Rudolf_Bultmann	Uta_Ranke-Heinemann
Rudolf_Bultmann	John_Shelby_Spong
Rudolf_Bultmann	Herbert_Braun
Rudolf_Bultmann	Heinrich_Schlier
Rudolf_Bultmann	John_Robinson_(bishop_of_Woolwich)
Rudolf_Carnap	Kurt_Gödel
Rudolf_Carnap	Yehoshua_Bar-Hillel
Rudolf_Carnap	Willard_Van_Orman_Quine
Rudolf_Carnap	Wilfrid_Sellars
Rudolf_Carnap	Thomas_Kuhn
Rudolf_Carnap	Richard_Jeffrey
Rudolf_Carnap	Reza_Negarestani
Rudolf_Carnap	Nelson_Goodman
Rudolf_Carnap	Michael_Dummett
Rudolf_Carnap	Imre_Lakatos
Rudolf_Carnap	Karl_Popper
Rudolf_Carnap	Hans_Reichenbach
Rudolf_Carnap	Gustav_Bergmann
Rudolf_Carnap	Friedrich_Waismann
Rudolf_Carnap	Donald_Davidson_(philosopher)
Rudolf_Carnap	David_Lewis_(philosopher)
Rudolf_Carnap	David_Kaplan_(philosopher)
Rudolf_Carnap	Carl_Gustav_Hempel
Rudolf_Carnap	Alfred_Tarski
Rudolf_Carnap	A._J._Ayer
Rudolf_Carnap	Herbert_A._Simon
Rudolf_Christoph_Eucken	Max_Scheler
Rudolf_Christoph_Eucken	Abel_J._Jones
Rudolf_Christoph_Eucken	Evelyn_Underhill
Rudolf_Christoph_Eucken	W._R._Boyce_Gibson
Rudolf_Otto	Martin_Heidegger
Rudolf_Otto	Max_Horkheimer
Rudolf_Otto	Joseph_Campbell
Rudolf_Otto	Paul_Tillich
Rudolf_Otto	Mircea_Eliade
Rudolf_Otto	Leo_Strauss
Rudolf_Otto	Hans-Georg_Gadamer
Rudolf_Otto	Karl_Barth
Rudolf_Otto	Joachim_Wach
Rudolf_Otto	Karl_Rahner
Rudolf_Otto	Carl_Jung
Rudolf_Otto	C._S._Lewis
Rudolf_Virchow	Charles_Scott_Sherrington
Rudolf_Virchow	Eduard_Hitzig
Rudolf_Virchow	Paul_Farmer
Rumi	Yunus_Emre
Rumi	Shah_Abdul_Latif_Bhittai
Rumi	Seyyed_Hossein_Nasr
Rumi	Muhammad_Iqbal
Rumi	Kazi_Nazrul_Islam
Rumi	Eva_de_Vitray-Meyerovitch
Rumi	Hossein_Elahi_Ghomshei
Rumi	Annemarie_Schimmel
Rumi	Abdolkarim_Soroush
Rumi	Abdolhossein_Zarrinkoob
Rumi	Jami
Russell_Kirk	Pat_Buchanan
Russell_Kirk	Roger_Scruton
Russell_Kirk	Robert_Novak
Russell_Kirk	Rick_Santorum
Russell_Kirk	Olavo_de_Carvalho
Russell_Kirk	William_F._Buckley_Jr.
Russell_Kirk	Mel_Bradford
Russell_Kirk	John_Derbyshire
Russell_Kirk	Jerome_Corsi
Russell_Kirk	Antonin_Scalia
Russell_Kirk	Mike_Pence
Russell_L._Ackoff	Peter_Drucker
Ruth_Barcan_Marcus	Saul_Kripke
Ruth_Barcan_Marcus	Timothy_Williamson
Ruwaym	Ibn_Hazm
Ruwaym	Ibn_Khafif
Sa'id_Foudah	tps://www.youtube.com/channel/UC8tuM3Akyeh2b8UvtdQTTVQ
Sabina_Spielrein	Jean_Piaget
Said_ibn_al-Musayyib	Ibn_Shihab_al-Zuhri
Said_ibn_al-Musayyib	Malik_ibn_Anas
Said_ibn_al-Musayyib	Umar_II
Salem_Bland	William_Ivens
Salem_Bland	William_Irvine_(Canadian_politician)
Salem_Bland	Albert_Edward_Smith
Salem_Bland	J._S._Woodsworth
Salman_al-Ouda	Abu_Ammaar_Yasir_Qadhi
Salman_al-Ouda	Mohamad_al-Arefe
Salman_al-Ouda	Zakir_Naik
Salomon_Maimon	Gilles_Deleuze
Salomon_Maimon	Johann_Gottlieb_Fichte
Salomon_Maimon	Karl_Leonhard_Reinhold
Sam_C._Sarkesian	John_Allen_Williams
Sam_Harris	Andrew_Yang
Sam_Harris	Coleman_Hughes
Sam_Harris	Douglas_Murray_(author)
Sam_Harris	Maajid_Nawaz
Samuel_Alexander	Alfred_North_Whitehead
Samuel_Alexander	C._S._Lewis
Samuel_Alexander	John_Anderson_(philosopher)
Samuel_Devons	Karen_Barad
Samuel_P._Huntington	Neoauthoritarianism
Samuel_P._Huntington	Nawaf_Obaid
Samuel_P._Huntington	tps://cs.wikipedia.org/wiki/Amos%20Perlmutter
Samuel_P._Huntington	Kris_Kobach
Samuel_P._Huntington	John_Mearsheimer
Samuel_P._Huntington	James_Kurth
Samuel_P._Huntington	Francis_Fukuyama
Samuel_P._Huntington	Amos_Perlmutter
Samuel_von_Pufendorf	Tara_Smith_(philosopher)
Samuel_von_Pufendorf	Montesquieu
Samuel_von_Pufendorf	John_Locke
Samuel_von_Pufendorf	William_Blackstone
Samuel_von_Pufendorf	Denis_Diderot
Samuel_von_Pufendorf	Christian_Thomasius
Samuel_von_Pufendorf	Jean-Jacques_Rousseau
Sandra_Laugier	Milosz_Paul_Rosinski
Sandra_Laugier	Tristan_Garcia
Sari_al-Saqati	Junayd_of_Baghdad
Saul_Kripke	Paul_Boghossian
Saul_Kripke	Tyler_Burge
Saul_Kripke	Stephen_Yablo
Saul_Kripke	Sidney_Shoemaker
Saul_Kripke	Scott_Weinstein
Saul_Kripke	Scott_Soames
Saul_Kripke	Nathan_Salmon
Saul_Kripke	Hartry_Field
Saul_Kripke	John_P._Burgess
Saul_Kripke	Hilary_Putnam
Saul_Kripke	Gareth_Evans_(philosopher)
Saul_Kripke	David_Kaplan_(philosopher)
Saul_Kripke	David_Chalmers
Saul_Kripke	Michael_Devitt
